Client_ID,Age,Gender,Marital_Status,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Number_of_Dependents,Housing_Status,Default_History,Current_Loan_Status,Previous_Loans,Overdue_Amount,Late_Payments,Bank_Balance,Default_Risk
C101080,28,Female,Divorced,Other,Unemployed,169063,180326,12,751,4,Rent,0,Approved,4,9401,4,358394,Low
C101081,25,Female,Single,Bachelors,Self-Employed,28912,444491,48,815,2,Mortgage,0,Ongoing,9,96843,14,305110,Low
C101082,43,Male,Married,Bachelors,Employed,183599,62943,240,571,0,Rent,0,Ongoing,3,90026,4,311469,Low
C101083,68,Male,Divorced,PhD,Employed,70426,145586,12,730,0,Own,0,Rejected,1,68812,11,255333,High
C101084,62,Male,Married,Masters,Retired,130363,174488,12,325,1,Own,0,Approved,4,78159,18,252815,Low
C101085,61,Male,Widowed,High School,Self-Employed,171479,6511,48,369,2,Own,0,Approved,6,20257,14,427446,Low
C101086,22,Male,Married,Masters,Self-Employed,163416,416858,60,592,0,Rent,0,Rejected,4,39215,5,156701,High
C101087,23,Female,Widowed,Bachelors,Retired,22355,87151,120,705,2,Rent,0,Rejected,7,80720,0,56796,Medium
C101088,43,Female,Divorced,Other,Unemployed,116429,495341,180,533,2,Rent,0,Approved,5,73710,4,487490,Medium
C101089,21,Female,Widowed,High School,Self-Employed,196805,187966,12,530,3,Mortgage,0,Rejected,8,50854,18,307687,Medium
C101090,36,Female,Widowed,High School,Retired,131151,29225,36,562,0,Rent,0,Closed,9,50687,10,312080,Low
C101091,37,Male,Married,Other,Self-Employed,58526,419062,120,420,3,Mortgage,0,Approved,4,26573,13,497177,Low
C101092,50,Male,Married,High School,Retired,38088,34152,60,762,4,Mortgage,0,Ongoing,7,75525,13,234613,Low
C101093,37,Male,Married,Other,Employed,85377,373197,240,817,4,Mortgage,0,Closed,5,70603,1,125768,Medium
C101094,66,Female,Divorced,High School,Employed,195477,71107,48,323,3,Own,0,Ongoing,6,69857,4,258768,High
C101095,29,Female,Divorced,Masters,Self-Employed,189914,448570,24,676,4,Mortgage,1,Rejected,7,56305,8,480612,Low
C101096,64,Female,Married,High School,Self-Employed,81788,129387,60,799,3,Mortgage,0,Ongoing,3,65564,16,221431,Low
C101097,18,Male,Divorced,PhD,Employed,71529,162260,240,736,1,Own,0,Closed,3,78427,18,325567,High
C101098,43,Female,Divorced,Other,Unemployed,132833,328054,12,798,2,Mortgage,0,Rejected,5,62404,14,457822,Low
C101099,31,Male,Widowed,High School,Retired,123578,246608,36,473,1,Rent,0,Closed,1,74708,1,212281,Low
C101100,55,Male,Widowed,Other,Unemployed,59177,47530,240,808,0,Rent,0,Rejected,8,80486,8,165470,Low
C101101,54,Male,Married,PhD,Unemployed,136903,345897,120,609,1,Own,0,Approved,7,93166,10,403914,Medium
C101102,28,Male,Divorced,High School,Unemployed,59056,46999,48,369,1,Own,0,Ongoing,1,5108,5,474213,Medium
C101103,53,Male,Widowed,High School,Employed,86421,11609,24,504,4,Mortgage,0,Ongoing,0,48741,14,262869,Medium
C101104,30,Male,Single,PhD,Self-Employed,184704,194841,120,640,3,Mortgage,1,Approved,9,73057,19,39917,Medium
C101105,60,Female,Divorced,PhD,Unemployed,59685,183469,36,331,0,Mortgage,1,Approved,3,86740,3,351362,Medium
C101106,20,Male,Single,PhD,Employed,88590,316466,180,342,4,Own,0,Ongoing,3,6615,14,43383,Medium
C101107,50,Male,Married,Other,Retired,28977,272295,24,417,0,Mortgage,0,Approved,1,22842,17,291709,Low
C101108,23,Female,Divorced,PhD,Self-Employed,110568,11406,48,314,2,Rent,0,Rejected,4,95116,6,191344,Medium
C101109,67,Male,Married,Other,Retired,68967,329822,120,621,3,Rent,0,Ongoing,2,28537,15,19867,Low
C101110,27,Female,Married,Masters,Unemployed,94072,52062,60,636,4,Mortgage,0,Closed,2,76054,2,424415,Low
C101111,22,Female,Married,High School,Self-Employed,166142,216501,12,831,1,Own,0,Approved,9,74567,11,133763,Medium
C101112,40,Female,Married,High School,Unemployed,41500,169028,48,680,2,Rent,0,Rejected,2,2414,6,56231,Medium
C101113,27,Male,Married,Bachelors,Self-Employed,135475,116377,240,810,1,Own,0,Ongoing,3,69962,8,370789,Low
C101114,61,Male,Divorced,Masters,Unemployed,30011,320974,36,419,0,Rent,0,Ongoing,4,24972,9,374730,Low
C101115,19,Female,Single,PhD,Retired,199111,208753,60,325,2,Mortgage,0,Rejected,3,87860,0,266296,Low
C101116,30,Male,Divorced,PhD,Retired,159968,240303,120,833,4,Mortgage,1,Approved,8,97043,11,109760,Low
C101117,57,Male,Divorced,Masters,Unemployed,115335,234975,24,363,1,Own,1,Ongoing,3,5697,17,70062,Low
C101118,19,Female,Divorced,PhD,Self-Employed,191030,18133,60,759,1,Mortgage,0,Approved,6,36350,0,473854,Medium
C101119,37,Female,Widowed,Bachelors,Retired,192984,279353,60,613,0,Own,0,Rejected,9,12170,17,477647,Low
C101120,18,Male,Widowed,Other,Self-Employed,20814,376972,36,515,0,Own,0,Closed,4,27181,6,86177,Low
C101121,54,Female,Divorced,High School,Self-Employed,175791,248693,12,755,3,Rent,0,Rejected,9,56349,16,378796,Low
C101122,26,Female,Single,Masters,Retired,40150,256061,180,839,3,Rent,1,Approved,8,61702,12,51231,Low
C101123,34,Female,Divorced,High School,Employed,23825,254336,240,772,0,Mortgage,0,Ongoing,8,6551,9,173227,Low
C101124,26,Male,Married,Other,Employed,70368,228573,240,658,3,Own,0,Approved,7,27742,13,349165,Medium
C101125,28,Male,Widowed,Masters,Self-Employed,165872,341825,60,425,1,Rent,0,Approved,5,25519,0,272480,Medium
C101126,32,Male,Widowed,Other,Retired,95535,248733,60,386,0,Mortgage,0,Closed,5,5085,5,336010,Medium
C101127,41,Female,Divorced,PhD,Employed,106390,321489,12,642,2,Mortgage,0,Ongoing,1,87082,3,260387,Low
C101128,55,Male,Divorced,PhD,Unemployed,125076,309729,12,694,0,Rent,1,Closed,6,26361,18,487564,Medium
C101129,52,Female,Single,PhD,Self-Employed,199577,301782,24,783,4,Mortgage,0,Closed,8,90958,14,484664,Medium
C101130,47,Male,Single,Other,Employed,77899,25645,120,755,4,Rent,0,Rejected,8,75209,18,281555,Medium
C101131,48,Male,Married,Other,Retired,42601,285552,240,775,0,Own,1,Rejected,1,87558,11,190104,Medium
C101132,66,Female,Divorced,Other,Retired,161749,17521,24,509,2,Mortgage,0,Ongoing,8,19499,13,254149,Medium
C101133,22,Male,Divorced,High School,Self-Employed,180624,354558,12,824,0,Own,1,Closed,6,31804,2,34212,Low
C101134,61,Female,Divorced,Other,Retired,143355,395576,180,606,2,Rent,0,Closed,4,22041,3,112473,Low
C101135,67,Male,Widowed,PhD,Unemployed,111450,390664,48,375,1,Own,1,Approved,4,1386,2,448643,Low
C101136,31,Male,Married,Bachelors,Unemployed,184364,305365,12,321,1,Rent,0,Approved,5,70776,11,272748,Low
C101137,28,Female,Single,Other,Employed,148424,105131,24,359,2,Mortgage,1,Rejected,7,80368,8,201241,Medium
C101138,26,Female,Widowed,Bachelors,Retired,145451,157158,36,685,3,Mortgage,0,Closed,1,75933,18,486865,Low
C101139,51,Female,Widowed,PhD,Unemployed,86097,284067,36,355,1,Mortgage,0,Ongoing,2,9472,15,88135,High
C101140,29,Male,Widowed,Other,Self-Employed,167256,86761,120,467,4,Own,0,Closed,9,34366,0,249778,Low
C101141,52,Male,Widowed,High School,Retired,86741,274346,60,711,0,Own,0,Rejected,6,14606,13,188718,Low
C101142,52,Male,Married,High School,Employed,81377,362819,180,490,3,Own,0,Ongoing,2,49464,12,260476,Medium
C101143,18,Female,Divorced,Bachelors,Self-Employed,163111,495726,36,781,4,Rent,1,Closed,0,70772,11,73120,Low
C101144,57,Female,Single,High School,Self-Employed,65161,490693,24,715,0,Mortgage,0,Approved,5,3859,4,116714,Low
C101145,39,Female,Single,High School,Self-Employed,186078,173278,36,639,4,Own,0,Closed,6,87957,19,302287,Medium
C101146,46,Male,Widowed,High School,Unemployed,168616,418101,180,558,3,Rent,0,Rejected,8,21681,2,222377,Medium
C101147,25,Male,Widowed,PhD,Self-Employed,32987,115443,180,649,2,Own,1,Rejected,0,18548,1,306918,Low
C101148,28,Female,Married,High School,Unemployed,25239,16218,48,736,0,Rent,0,Closed,8,83619,10,244607,Low
C101149,58,Male,Widowed,Masters,Self-Employed,64785,312836,12,521,4,Mortgage,1,Rejected,9,60412,19,178462,Low
C101150,54,Female,Single,Other,Unemployed,43358,188761,12,712,4,Own,0,Approved,6,34546,1,176295,Low
C101151,31,Male,Single,High School,Retired,134759,492502,24,649,3,Mortgage,0,Approved,7,15524,15,168150,Low
C101152,47,Male,Divorced,High School,Unemployed,179500,102148,60,781,3,Own,0,Approved,2,53421,7,38003,Low
C101153,52,Female,Divorced,High School,Unemployed,29096,273860,180,358,3,Rent,0,Closed,4,61046,2,368783,Low
C101154,38,Male,Single,Masters,Retired,67582,261448,12,451,2,Mortgage,0,Rejected,2,17132,3,187703,Medium
C101155,54,Male,Single,High School,Self-Employed,175608,283232,240,839,1,Own,0,Approved,6,39066,3,325961,Medium
C101156,22,Female,Married,High School,Retired,131595,36001,36,524,4,Own,0,Ongoing,1,54930,7,20003,High
C101157,36,Female,Married,Other,Self-Employed,121494,420800,180,617,2,Mortgage,0,Rejected,5,31314,5,339166,Low
C101158,31,Male,Single,Masters,Unemployed,89484,398166,48,578,4,Rent,1,Rejected,9,50959,13,317675,High
C101159,43,Female,Widowed,Masters,Self-Employed,21287,271430,240,773,2,Mortgage,0,Ongoing,1,24562,14,264031,Low
C101160,21,Male,Divorced,High School,Unemployed,43902,140811,60,323,0,Own,0,Rejected,8,24288,16,274900,Low
C101161,42,Female,Single,Masters,Self-Employed,76188,35158,60,818,1,Mortgage,0,Approved,5,10473,4,449207,Low
C101162,62,Male,Widowed,Bachelors,Unemployed,132894,367537,60,667,4,Mortgage,0,Rejected,4,67745,0,182236,Low
C101163,59,Male,Single,Masters,Unemployed,172236,10605,240,634,3,Rent,0,Approved,5,45182,11,66863,High
C101164,42,Female,Divorced,Masters,Employed,101204,61492,12,732,1,Rent,0,Approved,5,51892,18,153068,High
C101165,35,Male,Divorced,Masters,Self-Employed,152844,8321,120,302,4,Mortgage,1,Approved,5,62557,11,26319,Low
C101166,57,Male,Married,PhD,Self-Employed,146800,180613,60,557,0,Rent,1,Closed,9,97725,10,31289,Low
C101167,25,Female,Married,PhD,Employed,183310,449917,240,562,4,Rent,0,Rejected,5,78936,8,117518,High
C101168,56,Female,Married,PhD,Unemployed,78293,235592,240,420,4,Own,0,Ongoing,8,35595,18,189383,Medium
C101169,57,Male,Married,Masters,Unemployed,27213,279314,24,320,4,Rent,0,Closed,6,30968,3,169870,Low
C101170,31,Female,Divorced,Bachelors,Employed,34941,61045,36,439,1,Mortgage,1,Closed,0,90292,12,448660,Low
C101171,49,Female,Widowed,Masters,Employed,115881,407149,120,776,4,Mortgage,0,Closed,9,54332,9,211519,Low
C101172,68,Male,Widowed,High School,Retired,167036,224300,48,588,3,Own,0,Closed,8,91282,0,383444,Low
C101173,55,Male,Widowed,Bachelors,Unemployed,46855,495226,36,505,2,Own,0,Approved,5,32374,9,41094,Low
C101174,50,Female,Single,PhD,Retired,141739,408122,24,342,3,Own,0,Approved,9,84663,17,135987,Low
C101175,40,Female,Married,Other,Self-Employed,21046,257985,24,417,0,Mortgage,0,Ongoing,7,5896,12,446482,Low
C101176,32,Female,Married,Bachelors,Retired,34909,377684,180,304,1,Mortgage,0,Rejected,2,96536,6,127868,High
C101177,50,Male,Divorced,PhD,Employed,174440,159886,120,506,2,Rent,0,Ongoing,2,30261,7,84565,Medium
C101178,42,Male,Divorced,Bachelors,Employed,136853,259599,36,644,1,Own,0,Rejected,8,83055,16,490157,Medium
C101179,34,Male,Single,Bachelors,Employed,114135,106101,12,441,1,Rent,0,Approved,8,83630,0,162341,Medium
C101180,50,Male,Single,Masters,Employed,91255,267962,180,671,4,Rent,0,Rejected,4,86706,15,4236,High
C101181,64,Male,Widowed,High School,Retired,166696,13434,24,531,3,Mortgage,1,Rejected,4,56436,19,178137,Low
C101182,19,Male,Divorced,Other,Retired,126378,388638,60,463,2,Rent,0,Closed,2,53126,3,423211,Low
C101183,31,Male,Married,PhD,Retired,30352,192225,48,846,4,Own,0,Ongoing,6,23578,16,307605,Low
C101184,57,Female,Widowed,Bachelors,Employed,116421,35571,240,663,2,Own,0,Closed,6,69039,12,11974,Medium
C101185,57,Female,Married,Other,Employed,100539,307838,48,634,3,Mortgage,1,Closed,2,94062,9,422387,Medium
C101186,68,Male,Widowed,Bachelors,Unemployed,29223,361570,24,310,4,Mortgage,0,Closed,7,57022,8,327714,Low
C101187,56,Male,Married,High School,Unemployed,98254,123792,60,707,2,Mortgage,1,Closed,5,23402,13,368258,Low
C101188,68,Male,Single,Other,Employed,86851,50485,36,374,4,Own,0,Approved,2,48802,16,46818,Low
C101189,23,Female,Widowed,PhD,Unemployed,70044,148141,240,599,1,Mortgage,1,Ongoing,5,40863,2,23918,Low
C101190,23,Male,Married,Bachelors,Self-Employed,110218,62198,48,680,0,Own,1,Closed,0,73165,0,168591,High
C101191,20,Female,Married,High School,Self-Employed,105000,103316,60,327,2,Rent,0,Ongoing,5,88069,0,374188,High
C101192,24,Female,Divorced,Other,Employed,127240,436878,60,762,3,Mortgage,0,Closed,6,23230,19,283279,Low
C101193,68,Female,Widowed,Bachelors,Retired,182491,356114,12,695,2,Mortgage,0,Approved,3,32752,1,462529,Medium
C101194,25,Female,Married,Bachelors,Self-Employed,164839,450385,24,675,0,Mortgage,0,Closed,3,68594,15,293221,Low
C101195,59,Female,Divorced,PhD,Self-Employed,51028,77928,60,720,2,Own,0,Rejected,2,86545,8,319312,Medium
C101196,69,Male,Married,High School,Retired,67953,414318,180,663,2,Rent,0,Approved,4,49310,13,36517,Medium
C101197,32,Male,Widowed,Masters,Unemployed,77965,431673,36,515,2,Mortgage,0,Ongoing,0,91791,0,110615,Low
C101198,64,Female,Single,Bachelors,Retired,89776,354942,48,400,3,Rent,0,Rejected,5,29623,2,445397,Medium
C101199,46,Male,Widowed,Other,Unemployed,51459,57290,180,392,0,Mortgage,0,Rejected,1,44510,17,217521,Medium
C101200,50,Female,Widowed,PhD,Unemployed,110932,127664,12,565,0,Own,1,Approved,3,73957,0,493782,Low
C101201,69,Female,Married,PhD,Retired,102331,410148,36,505,3,Rent,0,Ongoing,5,71161,10,377195,Low
C101202,47,Male,Married,Bachelors,Unemployed,175761,259628,48,379,2,Rent,1,Approved,5,91837,4,477650,Low
C101203,56,Male,Widowed,Bachelors,Self-Employed,87982,16766,24,336,2,Mortgage,0,Closed,9,21171,10,443192,Low
C101204,44,Male,Divorced,Bachelors,Employed,154418,355391,36,310,0,Rent,0,Approved,6,14031,5,317675,Medium
C101205,53,Male,Divorced,Masters,Unemployed,196251,18292,240,389,2,Own,0,Approved,0,67216,6,148602,Low
C101206,46,Male,Divorced,Bachelors,Self-Employed,134773,222295,48,318,1,Rent,0,Closed,5,22686,12,258615,Low
C101207,55,Female,Married,High School,Retired,60517,183703,12,673,2,Rent,0,Closed,8,98232,15,82517,Medium
C101208,50,Male,Married,Other,Unemployed,89678,489651,240,393,2,Rent,0,Ongoing,7,59924,2,272848,Low
C101209,54,Male,Widowed,Bachelors,Self-Employed,132491,261817,180,331,4,Rent,0,Approved,7,88744,14,130881,Low
C101210,44,Male,Single,Masters,Unemployed,92623,77944,48,439,0,Mortgage,0,Closed,5,14630,7,236621,Low
C101211,50,Female,Married,Other,Retired,117409,474446,240,320,0,Mortgage,0,Ongoing,3,68520,19,123483,Low
C101212,21,Male,Widowed,PhD,Employed,68575,373590,60,448,1,Rent,0,Ongoing,0,1823,15,58700,High
C101213,39,Female,Widowed,Bachelors,Unemployed,128501,39533,12,520,1,Rent,0,Closed,4,84248,16,337143,Medium
C101214,19,Male,Single,Other,Employed,65039,347917,36,518,1,Own,0,Closed,4,79284,12,3685,Medium
C101215,27,Male,Divorced,PhD,Unemployed,100260,129433,240,840,0,Mortgage,0,Ongoing,6,32672,2,218448,Low
C101216,22,Female,Widowed,Masters,Unemployed,75871,403994,120,357,4,Mortgage,1,Rejected,0,57702,2,100424,Low
C101217,27,Male,Widowed,High School,Retired,140773,40059,240,724,4,Mortgage,1,Closed,5,74740,12,154429,Low
C101218,50,Male,Widowed,Bachelors,Unemployed,182423,389562,24,574,3,Rent,0,Rejected,6,57125,16,209639,Low
C101219,55,Female,Divorced,High School,Self-Employed,80693,490313,180,439,0,Mortgage,0,Ongoing,0,15606,13,24077,Low
C101220,30,Male,Divorced,Masters,Self-Employed,51433,140938,12,322,3,Own,0,Approved,2,37979,4,386753,Low
C101221,48,Female,Single,Other,Employed,94797,341109,180,677,2,Own,0,Rejected,9,68430,11,442601,High
C101222,64,Female,Married,Other,Employed,35804,65661,12,672,1,Own,1,Rejected,8,84615,15,25787,High
C101223,53,Female,Divorced,Masters,Self-Employed,65101,310496,12,362,3,Own,0,Rejected,7,53193,5,66836,Low
C101224,62,Female,Married,Masters,Employed,98363,377195,48,641,3,Own,0,Rejected,9,5410,8,126493,Medium
C101225,41,Female,Married,Bachelors,Employed,127904,355517,240,466,0,Mortgage,0,Rejected,5,99567,15,378832,Low
C101226,69,Male,Divorced,PhD,Self-Employed,64700,186808,60,450,1,Rent,0,Rejected,7,39392,3,139686,Low
C101227,32,Male,Widowed,High School,Self-Employed,134952,39075,120,822,1,Rent,0,Approved,1,93455,5,83992,Low
C101228,46,Male,Single,High School,Self-Employed,97576,498605,24,800,4,Rent,0,Approved,6,72333,18,492971,High
C101229,25,Female,Married,Other,Retired,39477,96931,240,647,3,Rent,0,Approved,1,54788,0,480442,Medium
C101230,22,Female,Widowed,Other,Retired,36127,218023,180,571,4,Mortgage,0,Rejected,2,82767,7,423654,Low
C101231,46,Female,Divorced,Bachelors,Self-Employed,46049,233594,24,729,3,Mortgage,0,Ongoing,1,4884,5,354658,Low
C101232,64,Female,Married,Masters,Unemployed,32473,29104,60,532,0,Mortgage,0,Closed,4,18745,2,326789,Medium
C101233,21,Male,Married,High School,Self-Employed,81836,332971,48,507,0,Own,0,Rejected,9,44600,13,474242,Low
C101234,29,Male,Married,Bachelors,Retired,62464,74222,48,752,2,Rent,0,Approved,4,82417,1,4003,Medium
C101235,62,Female,Widowed,Other,Employed,33714,246955,60,800,3,Mortgage,0,Ongoing,5,97606,15,252015,Medium
C101236,19,Female,Widowed,Other,Unemployed,80878,399858,180,518,3,Mortgage,0,Ongoing,5,34936,12,190318,Low
C101237,44,Male,Widowed,High School,Unemployed,185280,364157,60,380,1,Mortgage,0,Rejected,6,97671,15,4736,Low
C101238,48,Female,Married,Other,Employed,117481,329989,36,848,1,Rent,0,Approved,7,7133,10,357793,Low
C101239,68,Female,Married,Other,Unemployed,61514,225758,48,840,4,Rent,0,Closed,3,95408,10,291392,Low
C101240,68,Female,Single,PhD,Employed,116988,13769,180,550,2,Own,0,Closed,8,35179,15,12313,Low
C101241,53,Male,Single,Masters,Retired,25136,100369,12,714,0,Own,0,Approved,2,91633,9,262673,Medium
C101242,53,Male,Widowed,Other,Unemployed,118115,467661,240,385,3,Own,0,Approved,4,28832,16,66467,Low
C101243,43,Female,Widowed,PhD,Unemployed,51516,55375,24,516,4,Rent,0,Ongoing,2,82583,11,478922,Low
C101244,60,Male,Divorced,Bachelors,Employed,96982,430294,48,495,2,Own,0,Rejected,1,99270,4,419581,Low
C101245,44,Female,Widowed,Other,Employed,65099,17268,60,596,1,Own,0,Rejected,4,74277,11,234411,Medium
C101246,22,Female,Single,Bachelors,Retired,110060,146916,12,343,2,Mortgage,1,Rejected,8,58417,2,9767,Low
C101247,37,Male,Single,Other,Employed,33188,341318,240,692,4,Rent,0,Closed,5,70378,18,85021,Low
C101248,28,Female,Single,High School,Employed,131073,196835,240,742,0,Own,0,Closed,3,43096,9,260685,Low
C101249,27,Female,Married,PhD,Retired,71188,369821,240,389,1,Own,0,Closed,6,17276,15,79689,High
C101250,57,Male,Married,PhD,Self-Employed,144077,147305,36,454,1,Rent,0,Rejected,9,60112,18,424696,Low
C101251,55,Female,Widowed,High School,Self-Employed,25560,253339,120,777,0,Own,0,Approved,4,42208,10,25886,Low
C101252,23,Female,Divorced,Masters,Employed,128763,297640,36,358,1,Rent,0,Approved,6,67969,15,230841,Low
C101253,25,Female,Divorced,PhD,Retired,187469,416022,12,409,4,Rent,0,Rejected,1,50342,9,462262,Medium
C101254,40,Male,Divorced,Bachelors,Self-Employed,143651,176398,240,778,1,Rent,0,Rejected,1,90765,14,465059,Low
C101255,64,Female,Married,PhD,Retired,58082,83807,180,348,3,Own,0,Approved,8,22411,2,463182,Medium
C101256,43,Male,Single,Masters,Employed,61430,175585,180,676,2,Own,0,Approved,3,16720,9,436637,Low
C101257,63,Female,Single,Bachelors,Employed,60397,187833,12,331,4,Own,0,Closed,0,29261,11,124463,Low
C101258,60,Female,Married,Bachelors,Retired,149189,286609,180,785,0,Rent,0,Ongoing,8,33202,8,459341,Low
C101259,29,Female,Divorced,High School,Unemployed,45247,437718,60,830,4,Own,0,Ongoing,0,83191,18,293486,High
C101260,43,Female,Divorced,Other,Employed,171015,477612,180,302,3,Mortgage,0,Rejected,1,29739,0,333142,Low
C101261,30,Male,Widowed,High School,Employed,190532,144322,120,677,1,Rent,0,Ongoing,8,75559,12,319248,Low
C101262,57,Male,Widowed,Other,Employed,61986,65503,60,541,1,Own,0,Ongoing,2,59500,6,280858,Low
C101263,35,Female,Divorced,High School,Employed,64514,243026,24,840,4,Rent,0,Ongoing,0,1767,19,407915,Medium
C101264,42,Female,Married,Other,Retired,163703,26310,180,656,1,Own,0,Closed,2,45598,6,145661,Low
C101265,50,Female,Divorced,PhD,Retired,87008,259740,120,496,1,Rent,1,Closed,8,99108,5,353726,Low
C101266,64,Female,Widowed,Bachelors,Retired,178027,265199,120,718,3,Mortgage,1,Approved,1,10184,11,114301,Low
C101267,57,Female,Divorced,Other,Retired,67367,397445,24,572,0,Rent,0,Rejected,4,24249,3,393164,Low
C101268,60,Female,Married,PhD,Unemployed,181874,251501,36,801,2,Rent,0,Ongoing,0,86698,19,298381,Low
C101269,29,Female,Single,Masters,Retired,90408,360662,12,334,4,Rent,0,Approved,9,68716,9,58265,Low
C101270,61,Female,Married,High School,Retired,63341,37206,36,760,0,Own,0,Closed,0,47942,18,393386,Low
C101271,53,Male,Married,Masters,Employed,164763,14764,180,552,2,Rent,0,Ongoing,6,96805,1,495818,Low
C101272,65,Male,Widowed,PhD,Unemployed,129786,191668,180,811,0,Own,0,Rejected,9,35079,3,457189,High
C101273,21,Male,Married,Masters,Employed,24753,245269,60,347,4,Rent,0,Ongoing,9,74256,14,120448,Low
